,Date,Description,Category,Amount,Account,Account #,Institution,Month,Week,Transaction Id,Account Id,Check Number,Full Description,Date Added
,4/17/2024,HBO Max,Streaming,-$17.99,Bank of America Visa Signature,xxxx2521,Bank of America,4/1/2024,4/14/2024,gga6cb2694geg86g5c1d99bb,a5fe955fe0ga85gdagecegdf,,HBO Max,4/17/2024
,4/16/2024,Texaco,Gas,-$139.77,Discover Platinum,xxxx6374,Discover,4/1/2024,4/14/2024,5gd21abfeaadefaa7b8dc8c7,eb2fdb0bffd1de7e68ga976g,,Texaco,4/16/2024
,4/16/2024,Pacific Place Theater,Fun,-$25.51,Discover Platinum,xxxx6374,Discover,4/1/2024,4/14/2024,7c2c7ga23c929d1acc4be5a1,eb2fdb0bffd1de7e68ga976g,,Pacific Place Theater     xxx-xxx-1333,4/16/2024
,4/15/2024,Seattle Sehawks,Fun,-$28.78,Bank of America Visa Signature,xxxx2521,Bank of America,4/1/2024,4/14/2024,f1eadcbfd8d3cad7ed3a4aee,a5fe955fe0ga85gdagecegdf,,Seattle Sehawks,4/15/2024
,4/15/2024,CenturyLink,Internet,-$87.50,Bank of America Visa Signature,xxxx2521,Bank of America,4/1/2024,4/14/2024,21cbdaf0c1a2e60748bc6edg,a5fe955fe0ga85gdagecegdf,,CenturyLink,4/15/2024
,4/14/2024,Seattle Sounders,Fun,-$18.54,Discover Platinum,xxxx6374,Discover,4/1/2024,4/14/2024,b464e7fegg8a6fd40ffa1ccg,eb2fdb0bffd1de7e68ga976g,,Seattle Sounders,4/14/2024
,4/13/2024,Apple iTunes Music,Subscriptions,-$14.99,Discover Platinum,xxxx6374,Discover,4/1/2024,4/7/2024,8edc98gg9ba4g4242f205829,eb2fdb0bffd1de7e68ga976g,,Apple iTunes Music     xxx-xxx-8684,4/13/2024
,4/13/2024,The Flower Shoppe,Gifts,-$23.60,Chase Freedom,xxxx8374,Chase Bank,4/1/2024,4/7/2024,a6fcfcaggb0961bg6cfa2b37,76b2c15ae4fabbc100g312cb,,The Flower Shoppe,4/13/2024
,4/12/2024,Mailboxes Etc,Misc,-$21.50,Inspirus Savings,xxxx0001,Inspirus CU - Bank,4/1/2024,4/7/2024,d54geef7daf67aba90b0aac6,6f444bde8771fgc0e3cgf538,,Mailboxes Etc     xxx-xxx-4566,4/12/2024
,4/12/2024,7-11 Stores,Snacks/Coffee,-$1.55,Discover Platinum,xxxx6374,Discover,4/1/2024,4/7/2024,3edaed9aaf127b8fef9gceeg,eb2fdb0bffd1de7e68ga976g,,7-11 Stores,4/12/2024
,4/11/2024,Coastal Kitchen,Restaurants,-$109.46,Discover Platinum,xxxx6374,Discover,4/1/2024,4/7/2024,ce6b2bfd79ggf6ggb713d6ad,eb2fdb0bffd1de7e68ga976g,,Coastal Kitchen,4/11/2024
,4/11/2024,Analog,Snacks/Coffee,-$5.38,Bank of America Visa Signature,xxxx2521,Bank of America,4/1/2024,4/7/2024,bcdb10f847fcgc6b6fd1e2e9,a5fe955fe0ga85gdagecegdf,,Analog     xxx-xxx-1372,4/11/2024
,4/10/2024,Airbnb,Vacation,-$30.63,Chase Freedom,xxxx8374,Chase Bank,4/1/2024,4/7/2024,7c7f7fd513ba49gf6a2ca7ec,76b2c15ae4fabbc100g312cb,,Airbnb     xxx-xxx-3374,4/10/2024
,4/9/2024,Guitar Center,Hobbies,-$15.33,Chase Freedom,xxxx8374,Chase Bank,4/1/2024,4/7/2024,4c2de27ff59e7e422c6cfdd8,76b2c15ae4fabbc100g312cb,,Guitar Center     xxx-xxx-9224,4/9/2024
,4/9/2024,Flying Fish,Restaurants,-$89.51,Discover Platinum,xxxx6374,Discover,4/1/2024,4/7/2024,fd1cc29df2ggbg3d4dd7gae0,eb2fdb0bffd1de7e68ga976g,,Flying Fish     xxx-xxx-4372,4/9/2024
,4/8/2024,Allstate,Car Insurance,-$324.50,Inspirus Savings,xxxx0001,Inspirus CU - Bank,4/1/2024,4/7/2024,c2580063dfag281538f13cdb,6f444bde8771fgc0e3cgf538,,Allstate,4/8/2024
,4/8/2024,AAA,Fees/Repairs/Maint.,-$29.99,Inspirus Checking,xxxx0021,Inspirus CU - Bank,4/1/2024,4/7/2024,7cbfa363bbf7b1cee9c8gb0g,8bcf3af8b1g4e6de2fgbgd1e,,AAA     xxx-xxx-8273,4/8/2024
,4/8/2024,Blick Art,Hobbies,-$18.37,Inspirus Savings,xxxx0001,Inspirus CU - Bank,4/1/2024,4/7/2024,08a832c3d5ad88g2caefd47g,6f444bde8771fgc0e3cgf538,,Blick Art     xxx-xxx-4844,4/8/2024
,4/7/2024,Seattle Sehawks,Fun,-$27.34,Bank of America Visa Signature,xxxx2521,Bank of America,4/1/2024,4/7/2024,3facf9g4926gacede65b6364,a5fe955fe0ga85gdagecegdf,,Seattle Sehawks     xxx-xxx-3530,4/7/2024
,4/7/2024,Tower Records,Hobbies,-$18.08,Chase Freedom,xxxx8374,Chase Bank,4/1/2024,4/7/2024,01a092533c7b4aae21790c04,76b2c15ae4fabbc100g312cb,,Tower Records,4/7/2024
,4/7/2024,Whole Foods,Groceries,-$179.70,Discover Platinum,xxxx6374,Discover,4/1/2024,4/7/2024,ec6dcaddb8bfbbeg321a04e6,eb2fdb0bffd1de7e68ga976g,,Whole Foods     xxx-xxx-4825,4/7/2024
,4/7/2024,Allison Staley LMHC,Guidance,-$117.65,Inspirus Checking,xxxx0021,Inspirus CU - Bank,4/1/2024,4/7/2024,baf15b6c3cddcc6cdfbd0cdb,8bcf3af8b1g4e6de2fgbgd1e,,Allison Staley LMHC,4/7/2024
,4/6/2024,Metro Cinema,Fun,-$16.72,Discover Platinum,xxxx6374,Discover,4/1/2024,3/31/2024,12fefgdbb7a0f81ga0bc96e5,eb2fdb0bffd1de7e68ga976g,,Metro Cinema,4/6/2024
,4/6/2024,Keeley Practitioners,Guidance,-$120.54,Inspirus Checking,xxxx0021,Inspirus CU - Bank,4/1/2024,3/31/2024,a9gcb1dg7cgde5fff496db1d,8bcf3af8b1g4e6de2fgbgd1e,,Keeley Practitioners     xxx-xxx-7503,4/6/2024
,4/4/2024,Amazon Downloads,Streaming,-$21.67,Bank of America Visa Signature,xxxx2521,Bank of America,4/1/2024,3/31/2024,4b4e3g13f0119agfc4dccgc7,a5fe955fe0ga85gdagecegdf,,Amazon Downloads,4/4/2024
,4/4/2024,Capitol Hill Apartments,Rent,"-$1,131.33",Inspirus Checking,xxxx0021,Inspirus CU - Bank,4/1/2024,3/31/2024,bgdbgdf6ebggaa3471dgc2gb,8bcf3af8b1g4e6de2fgbgd1e,,Capitol Hill Apartments     xxx-xxx-8495,4/4/2024
,4/3/2024,Feathered Friends,Clothes/Gear,-$106.18,Discover Platinum,xxxx6374,Discover,4/1/2024,3/31/2024,aa89605d11bdae216addf5dg,eb2fdb0bffd1de7e68ga976g,,Feathered Friends,4/3/2024
,4/2/2024,Herkheimer,Snacks/Coffee,-$7.01,Inspirus Savings,xxxx0001,Inspirus CU - Bank,4/1/2024,3/31/2024,d6f2gg31cdb9g07b2d5bg7eb,6f444bde8771fgc0e3cgf538,,Herkheimer,4/2/2024
,4/2/2024,Puget Sound Energy,Utilities,-$90.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,4/1/2024,3/31/2024,dffccg0f9bda7d36bad2gc59,8bcf3af8b1g4e6de2fgbgd1e,,Puget Sound Energy,4/2/2024
,4/1/2024,Tower Records,Hobbies,-$12.86,Bank of America Visa Signature,xxxx2521,Bank of America,4/1/2024,3/31/2024,0a919bg52ae2cf0be51aff0f,a5fe955fe0ga85gdagecegdf,,Tower Records     xxx-xxx-1805,4/1/2024
,3/28/2024,Puget Sound Energy,Utilities,-$110.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/24/2024,41eeccb102a119c0gbdcg8g0,8bcf3af8b1g4e6de2fgbgd1e,,Puget Sound Energy,3/28/2024
,3/27/2024,Netflix,Streaming,-$14.99,Discover Platinum,xxxx6374,Discover,3/1/2024,3/24/2024,ebcaabb750abc9aecdg6edac,eb2fdb0bffd1de7e68ga976g,,Netflix     xxx-xxx-1625,3/27/2024
,3/27/2024,Bartells,Pharmacy,-$34.74,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/24/2024,b991cc9b68gbaa6c1c04c0gb,6f444bde8771fgc0e3cgf538,,Bartells,3/27/2024
,3/26/2024,The Guitar Store,Hobbies,-$28.19,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/24/2024,gg982f7f61acegec8b5gb1ad,8bcf3af8b1g4e6de2fgbgd1e,,The Guitar Store,3/26/2024
,3/26/2024,Whole Foods,Groceries,-$129.99,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/24/2024,18703g6dd8e0ac1d9bdd6176,8bcf3af8b1g4e6de2fgbgd1e,,Whole Foods,3/26/2024
,3/25/2024,Shell,Gas,-$52.51,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/24/2024,e0bggdeacae5f6gbdgfbce61,a5fe955fe0ga85gdagecegdf,,Shell,3/25/2024
,3/25/2024,7 Limbs Yoga,Gym/Yoga,-$49.99,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/24/2024,4aabg5e65ggdfcd2g6c850ca,76b2c15ae4fabbc100g312cb,,7 Limbs Yoga     xxx-xxx-3318,3/25/2024
,3/24/2024,Stumptown,Snacks/Coffee,-$5.88,Discover Platinum,xxxx6374,Discover,3/1/2024,3/24/2024,9gb0120f9gea1eb6cfcfa2e3,eb2fdb0bffd1de7e68ga976g,,Stumptown     xxx-xxx-5210,3/24/2024
,3/24/2024,Allison Staley LMHC,Guidance,-$101.22,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/24/2024,fb1c54b9fbfgdca5be9g7fed,76b2c15ae4fabbc100g312cb,,Allison Staley LMHC     xxx-xxx-6631,3/24/2024
,3/23/2024,Lumen Concessions,Restaurants,-$110.77,Discover Platinum,xxxx6374,Discover,3/1/2024,3/17/2024,9c0dccf85da2ad4a9bdfc22e,eb2fdb0bffd1de7e68ga976g,,Lumen Concessions     xxx-xxx-3140,3/23/2024
,3/23/2024,Slate,Snacks/Coffee,-$4.48,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/17/2024,9ee4c9d8adg8ff7a5268b14e,a5fe955fe0ga85gdagecegdf,,Slate,3/23/2024
,3/23/2024,Cancer Research Institute,Donations,-$35.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/17/2024,a55c5ce37bc4ba1fc0ege051,6f444bde8771fgc0e3cgf538,,Cancer Research Institute,3/23/2024
,3/23/2024,Lioness Life Coach,Guidance,-$110.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/17/2024,efg01d4a2fc9g1be07ff3fea,6f444bde8771fgc0e3cgf538,,Lioness Life Coach,3/23/2024
,3/23/2024,Tenant Rent Payment,Rental Income,$950.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/17/2024,871c6cf064f8gbfde8dfcgfa,8bcf3af8b1g4e6de2fgbgd1e,,Tenant Rent Payment,3/23/2024
,3/23/2024,Credit Card Payment Received,Transfer,"$3,563.80",Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/17/2024,5ee64f0fe2dd4ae1gafbgcfa,a5fe955fe0ga85gdagecegdf,,Credit Card Payment Received     xxx-xxx-1038,3/23/2024
,3/21/2024,UPS,Misc,-$17.45,Discover Platinum,xxxx6374,Discover,3/1/2024,3/17/2024,cab9ccc7bb0bd98gb35738f5,eb2fdb0bffd1de7e68ga976g,,UPS,3/21/2024
,3/21/2024,Airbnb,Vacation,-$85.87,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/17/2024,g70agbd4aafbc09aed0dd1dc,6f444bde8771fgc0e3cgf538,,Airbnb     xxx-xxx-8924,3/21/2024
,3/21/2024,Housecleaners,Household,-$64.96,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/17/2024,347ae5b1gab173g74678g3c7,6f444bde8771fgc0e3cgf538,,Housecleaners     xxx-xxx-8605,3/21/2024
,3/21/2024,CenturyLink,Internet,-$87.50,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/17/2024,c7575bb119ddc999gd3ff43f,76b2c15ae4fabbc100g312cb,,CenturyLink     xxx-xxx-6321,3/21/2024
,3/21/2024,Starbucks Payroll,Paycheck,"$5,500.00",Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/17/2024,eeg9dg54b0c8g19fg87778ga,6f444bde8771fgc0e3cgf538,,Starbucks Payroll,3/21/2024
,3/21/2024,Credit Card Payment,Transfer,"-$3,563.80",Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/17/2024,ega7a3gc811de86ae52dfagc,8bcf3af8b1g4e6de2fgbgd1e,,Credit Card Payment     xxx-xxx-8511,3/21/2024
,3/19/2024,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/17/2024,bd072g1ecdab7ed6acd1a6eg,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker,3/19/2024
,3/19/2024,7-11 Stores,Snacks/Coffee,-$5.44,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/17/2024,4aefff90daa0c61bbe5dggc2,8bcf3af8b1g4e6de2fgbgd1e,,7-11 Stores,3/19/2024
,3/18/2024,Liberty,Snacks/Coffee,-$7.25,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/17/2024,fg0dggagd7d7494bfafbc47b,a5fe955fe0ga85gdagecegdf,,Liberty,3/18/2024
,3/17/2024,Safeway,Groceries,-$143.53,Discover Platinum,xxxx6374,Discover,3/1/2024,3/17/2024,fag78ddbbebeg5ga7b8aeg85,eb2fdb0bffd1de7e68ga976g,,Safeway,3/17/2024
,3/17/2024,7-11 Stores,Snacks/Coffee,-$5.69,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/17/2024,5fe9ea7acd2gb7dag41aeba2,76b2c15ae4fabbc100g312cb,,7-11 Stores,3/17/2024
,3/17/2024,Bartells,Pharmacy,-$40.74,Discover Platinum,xxxx6374,Discover,3/1/2024,3/17/2024,6214a828cdg4bcc182f6fbad,eb2fdb0bffd1de7e68ga976g,,Bartells,3/17/2024
,3/17/2024,Housecleaners,Household,-$77.10,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/17/2024,2c769f4acaa160efgaed875b,8bcf3af8b1g4e6de2fgbgd1e,,Housecleaners     xxx-xxx-4601,3/17/2024
,3/17/2024,Capitol Hill Apartments,Rent,"-$1,131.33",Discover Platinum,xxxx6374,Discover,3/1/2024,3/17/2024,32gaaf5abcfa98ebeefg0d00,eb2fdb0bffd1de7e68ga976g,,Capitol Hill Apartments,3/17/2024
,3/15/2024,Allstate,Car Insurance,-$324.50,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/10/2024,eeg8cedf4ca2ggc9bdc72dd3,6f444bde8771fgc0e3cgf538,,Allstate     xxx-xxx-9565,3/15/2024
,3/15/2024,The Paramount,Fun,-$41.62,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/10/2024,5dbcg8ea8ff30af5dea3f6cf,6f444bde8771fgc0e3cgf538,,The Paramount,3/15/2024
,3/15/2024,Whole Foods,Groceries,-$87.01,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/10/2024,ae098ea26465cff35d2gccea,76b2c15ae4fabbc100g312cb,,Whole Foods     xxx-xxx-8528,3/15/2024
,3/15/2024,The Red Cross,Donations,-$30.00,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/10/2024,gg3a93cgf31f2fg37gbbdfg1,8bcf3af8b1g4e6de2fgbgd1e,,The Red Cross,3/15/2024
,3/14/2024,Shell,Gas,-$57.27,Discover Platinum,xxxx6374,Discover,3/1/2024,3/10/2024,cebeae6dd0cg3f298bgbgada,eb2fdb0bffd1de7e68ga976g,,Shell     xxx-xxx-9318,3/14/2024
,3/14/2024,Patagonia,Clothes/Gear,-$36.48,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/10/2024,ea08fbada22c2dccg0bag2cd,6f444bde8771fgc0e3cgf538,,Patagonia,3/14/2024
,3/14/2024,Patagonia,Clothes/Gear,-$32.05,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/10/2024,ag9a9e1gb5bed6eg5958b47e,76b2c15ae4fabbc100g312cb,,Patagonia,3/14/2024
,3/14/2024,Monsoon,Restaurants,-$153.05,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/10/2024,1bf08afbg1f19bf5e2f6e573,6f444bde8771fgc0e3cgf538,,Monsoon     xxx-xxx-2066,3/14/2024
,3/13/2024,Guitar Center,Hobbies,-$20.60,Discover Platinum,xxxx6374,Discover,3/1/2024,3/10/2024,6f3ae95f5ebe1bdc76a0a6gg,eb2fdb0bffd1de7e68ga976g,,Guitar Center,3/13/2024
,3/13/2024,Patagonia,Gifts,-$68.11,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/10/2024,g5cd23gb8aee4egd98abe3d1,a5fe955fe0ga85gdagecegdf,,Patagonia,3/13/2024
,3/13/2024,Amazon,Gifts,-$32.76,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/10/2024,64geggdga4gf062cb61a46c5,a5fe955fe0ga85gdagecegdf,,Amazon,3/13/2024
,3/13/2024,Cricket Wireless,Cell Phone,-$85.00,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/10/2024,14d2d8ag6bd30e6ce8geb9e9,76b2c15ae4fabbc100g312cb,,Cricket Wireless,3/13/2024
,3/12/2024,Metro Cinema,Fun,-$58.34,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/10/2024,9169bf6g04gb3acb772d1bce,76b2c15ae4fabbc100g312cb,,Metro Cinema     xxx-xxx-1652,3/12/2024
,3/12/2024,Airbnb,Vacation,-$61.48,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/10/2024,9d32fdgf9cecce393degd13g,8bcf3af8b1g4e6de2fgbgd1e,,Airbnb     xxx-xxx-8143,3/12/2024
,3/12/2024,Southwest Airlines,Vacation,-$44.91,Discover Platinum,xxxx6374,Discover,3/1/2024,3/10/2024,fa371ee5b515eb2ae19e764b,eb2fdb0bffd1de7e68ga976g,,Southwest Airlines     xxx-xxx-9526,3/12/2024
,3/12/2024,Starbucks,Snacks/Coffee,-$5.41,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/10/2024,3abf3fgdae684b0g1g2f6c8f,a5fe955fe0ga85gdagecegdf,,Starbucks,3/12/2024
,3/11/2024,Trailer Permit,Camper,-$32.72,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/10/2024,abb025fa8ccfb0e5fbegc7d4,76b2c15ae4fabbc100g312cb,,Trailer Permit     xxx-xxx-8190,3/11/2024
,3/11/2024,Feathered Friends,Clothes/Gear,-$41.35,Discover Platinum,xxxx6374,Discover,3/1/2024,3/10/2024,3fgd3e23fc04bgee8a9d7f88,eb2fdb0bffd1de7e68ga976g,,Feathered Friends     xxx-xxx-9968,3/11/2024
,3/11/2024,Pacific Place Theater,Fun,-$38.34,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/10/2024,0dddd8fg657eb4f1bff0da10,8bcf3af8b1g4e6de2fgbgd1e,,Pacific Place Theater,3/11/2024
,3/11/2024,Guitar Center,Hobbies,-$28.51,Discover Platinum,xxxx6374,Discover,3/1/2024,3/10/2024,acc9c505f7cgedb10a8g5bec,eb2fdb0bffd1de7e68ga976g,,Guitar Center     xxx-xxx-8078,3/11/2024
,3/11/2024,Mailboxes Etc,Misc,-$13.55,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/10/2024,2a8fcc5ebabdfe0a77ggf4fb,76b2c15ae4fabbc100g312cb,,Mailboxes Etc     xxx-xxx-3789,3/11/2024
,3/11/2024,Thai Garden,Restaurants,-$168.74,Discover Platinum,xxxx6374,Discover,3/1/2024,3/10/2024,gegbc499bgfde7d0e0gb9cec,eb2fdb0bffd1de7e68ga976g,,Thai Garden,3/11/2024
,3/10/2024,Shell,Gas,-$51.84,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/10/2024,4cb62ae032ge9f123475d8cb,6f444bde8771fgc0e3cgf538,,Shell,3/10/2024
,3/10/2024,Metro Cinema,Fun,-$40.52,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/10/2024,6e506cd13fcddc4dc3e1g282,a5fe955fe0ga85gdagecegdf,,Metro Cinema,3/10/2024
,3/10/2024,Mailboxes Etc,Misc,-$21.07,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/10/2024,eec6gbb2d45dgac2b4beggff,8bcf3af8b1g4e6de2fgbgd1e,,Mailboxes Etc     xxx-xxx-1875,3/10/2024
,3/10/2024,Netflix,Streaming,-$14.99,Discover Platinum,xxxx6374,Discover,3/1/2024,3/10/2024,ac65cc7d48g0g5gc2d0ef8a1,eb2fdb0bffd1de7e68ga976g,,Netflix     xxx-xxx-7718,3/10/2024
,3/10/2024,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/10/2024,dc0g0d7eeec3d5f90ea351d7,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker,3/10/2024
,3/9/2024,Renfe,Vacation,-$78.64,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/3/2024,efcdb1egbcb5a5b6bbe0fgee,a5fe955fe0ga85gdagecegdf,,Renfe,3/9/2024
,3/8/2024,HBO Max,Streaming,-$17.99,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/3/2024,cebcg9cf5bcf6ae26eecdaed,a5fe955fe0ga85gdagecegdf,,HBO Max,3/8/2024
,3/7/2024,Toyota Financing,Prius Loan,-$950.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/3/2024,16g9g2ed52a9ddfff6c3ffab,6f444bde8771fgc0e3cgf538,,Toyota Financing     xxx-xxx-2705,3/7/2024
,3/6/2024,Kaiser Pharmacy,Pharmacy,-$28.94,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/3/2024,46925bgcb0gc6ba11gd10b9g,a5fe955fe0ga85gdagecegdf,,Kaiser Pharmacy     xxx-xxx-5863,3/6/2024
,3/5/2024,New Yorker,Subscriptions,-$14.49,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/3/2024,74f0g5ag196eggeea0ed2g67,8bcf3af8b1g4e6de2fgbgd1e,,New Yorker     xxx-xxx-3077,3/5/2024
,3/5/2024,Maple Leaf Movement,Gym/Yoga,-$49.50,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/3/2024,3a9ddcf69gc14adccba183ca,a5fe955fe0ga85gdagecegdf,,Maple Leaf Movement,3/5/2024
,3/4/2024,Feathered Friends,Clothes/Gear,-$56.67,Chase Freedom,xxxx8374,Chase Bank,3/1/2024,3/3/2024,g0114a5c91df10b16d5fd65b,76b2c15ae4fabbc100g312cb,,Feathered Friends     xxx-xxx-2193,3/4/2024
,3/4/2024,Safeway,Groceries,-$128.63,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/3/2024,gdfcd4c497c72c9g59b6g007,8bcf3af8b1g4e6de2fgbgd1e,,Safeway     xxx-xxx-2992,3/4/2024
,3/4/2024,Smile Train,Donations,-$35.00,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/3/2024,g7b8df35a2g09b9ac25g97f0,6f444bde8771fgc0e3cgf538,,Smile Train,3/4/2024
,3/4/2024,The Flower Shoppe,Gifts,-$45.95,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/3/2024,da5bce0f858e12gedeb0cc0e,8bcf3af8b1g4e6de2fgbgd1e,,The Flower Shoppe     xxx-xxx-4705,3/4/2024
,3/4/2024,Lifewise,Insurance,-$241.26,Inspirus Checking,xxxx0021,Inspirus CU - Bank,3/1/2024,3/3/2024,dggf84c9b41e756a82ccbd5a,8bcf3af8b1g4e6de2fgbgd1e,,Lifewise     xxx-xxx-6302,3/4/2024
,3/3/2024,Washington DMV,Fees/Repairs/Maint.,-$44.58,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/3/2024,eeg9aga8d5c2ddeb94cdceg9,6f444bde8771fgc0e3cgf538,,Washington DMV     xxx-xxx-6105,3/3/2024
,3/3/2024,Guitar Center,Hobbies,-$21.16,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/3/2024,gcfdagcg383a9cg08gg342de,a5fe955fe0ga85gdagecegdf,,Guitar Center,3/3/2024
,3/3/2024,Analog,Snacks/Coffee,-$5.88,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,3/3/2024,a0dg5cd8835a9db75eee7615,6f444bde8771fgc0e3cgf538,,Analog,3/3/2024
,3/3/2024,Slate,Snacks/Coffee,-$4.70,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,3/3/2024,f9d3c33032c1fg09d667g1cg,a5fe955fe0ga85gdagecegdf,,Slate     xxx-xxx-8499,3/3/2024
,3/2/2024,Nordstrom,Clothes/Gear,-$46.82,Inspirus Savings,xxxx0001,Inspirus CU - Bank,3/1/2024,2/25/2024,363f5f30c3a71g20afdd9fe9,6f444bde8771fgc0e3cgf538,,Nordstrom     xxx-xxx-3651,3/2/2024
,3/1/2024,7-11 Stores,Snacks/Coffee,-$4.44,Bank of America Visa Signature,xxxx2521,Bank of America,3/1/2024,2/25/2024,b8a2c1a8ff2gg5bbed1391db,a5fe955fe0ga85gdagecegdf,,7-11 Stores     xxx-xxx-1033,3/1/2024
,2/28/2024,Doctors Without Borders,Donations,-$40.00,Chase Freedom,xxxx8374,Chase Bank,2/1/2024,2/25/2024,bb404fdaf2d20c96d1cgec87,76b2c15ae4fabbc100g312cb,,Doctors Without Borders,2/28/2024
,2/27/2024,Seattle Sounders,Fun,-$23.83,Discover Platinum,xxxx6374,Discover,2/1/2024,2/25/2024,cd26fgaa2cfcb9cafagab14e,eb2fdb0bffd1de7e68ga976g,,Seattle Sounders,2/27/2024
,2/27/2024,Pacific Place Theater,Fun,-$28.80,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2024,2/25/2024,b7de2c0gc8ed3e00egcadfb4,a5fe955fe0ga85gdagecegdf,,Pacific Place Theater,2/27/2024
,2/27/2024,Whole Foods,Groceries,-$117.11,Discover Platinum,xxxx6374,Discover,2/1/2024,2/25/2024,44fdbfege26g48ccd2cb2e0b,eb2fdb0bffd1de7e68ga976g,,Whole Foods     xxx-xxx-6812,2/27/2024
,2/25/2024,Peggy's Repair Shop,Camper,-$22.73,Discover Platinum,xxxx6374,Discover,2/1/2024,2/25/2024,4af79cgf6fd7c48fddfaccd0,eb2fdb0bffd1de7e68ga976g,,Peggy's Repair Shop,2/25/2024
,2/25/2024,Walgreens,Pharmacy,-$42.61,Inspirus Checking,xxxx0021,Inspirus CU - Bank,2/1/2024,2/25/2024,a4df9g7d5gfdb7ccfabca686,8bcf3af8b1g4e6de2fgbgd1e,,Walgreens     xxx-xxx-1480,2/25/2024
,2/24/2024,Mount Si Construction,Household,-$79.49,Bank of America Visa Signature,xxxx2521,Bank of America,2/1/2024,2/18/2024,6c945cf5gb740cecgfggga2e,a5fe955fe0ga85gdagecegdf,,Mount Si Contstruction     xxx-xxx-6509,2/24/2024
